name,owner_raw,owner_std,type,hifld_id,max_voltage_kv,latitude,longitude,county,city,zip_code,source,path,nearest_cats_id,nearest_cats_kv,nearest_cats_lat,nearest_cats_lon,cats_dist_km,cats_matched
Tidewater,PG&E,pge,SUBSTATION,309103.0,230.0,38.01964420411481,-122.06185703349573,Contra Costa County,Unincorporated,94553,CEC,,8575,230,38.01838518,-122.0612753,0.14898354767121394,True
Unocal,PG&E,pge,SUBSTATION,308410.0,,38.05340781048908,-122.2345321861037,Contra Costa County,Unincorporated,94525,CEC,,8101,66,38.05339499,-122.2345441,0.001766482229204623,True
Urich,PG&E,pge,SUBSTATION,308825.0,60.0,38.02895500449173,-122.10310098878207,Contra Costa County,Martinez,94553,CEC,,96,66,38.028955,-122.103101,1.1022141141027237e-06,True
Valley View,PG&E,pge,SUBSTATION,301579.0,115.0,37.96613398470146,-122.27862421739036,Contra Costa County,Unincorporated,94803,CEC,,2125,66,37.93855075,-122.3246229,5.066903011978586,False
Willow Pass,PG&E,pge,SUBSTATION,300160.0,115.0,38.02477032006086,-121.96097329600856,Contra Costa County,Unincorporated,94565,CEC,,97,66,38.02477032,-121.9609733,3.4969098891718775e-07,True
Belmont,PCORP,pacificorp,SUBSTATION,203296.0,69.0,41.77306065471404,-124.20789214137528,Del Norte County,Unincorporated,95531,CEC,,2239,66,41.29428709,-124.0568714,54.70111806768089,False
Del Norte,PCORP,pacificorp,SUBSTATION,203292.0,115.0,41.86766181147264,-124.1390725627974,Del Norte County,Unincorporated,95531,CEC,,1304,66,41.80354175,-123.372551,63.902844800435446,False
Gasquet,PCORP,pacificorp,SUBSTATION,203293.0,115.0,41.84825594549302,-123.96675129035826,Del Norte County,Unincorporated,95543,CEC,,1304,66,41.80354175,-123.372551,49.48552990906773,False
Lake Earl,PCORP,pacificorp,SUBSTATION,203291.0,,41.85179685123777,-124.14798615905238,Del Norte County,Crescent City,95531,CEC,,2239,66,41.29428709,-124.0568714,62.45387827335129,False
Miller Redwood,PCORP,pacificorp,SUBSTATION,203301.0,69.0,41.73290031262769,-124.09742486842389,Del Norte County,Unincorporated,95548,CEC,,2239,66,41.29428709,-124.0568714,48.88830858627184,False
Northcrest,PCORP,pacificorp,SUBSTATION,203298.0,69.0,41.76606162812093,-124.19918052279426,Del Norte County,Crescent City,95531,CEC,,2239,66,41.29428709,-124.0568714,53.77977956129603,False
Patrick'S Creek,PCORP,pacificorp,SUBSTATION,203306.0,115.0,41.8814008700706,-123.8646664919014,Del Norte County,Unincorporated,95543,CEC,,1304,66,41.80354175,-123.372551,41.67506072181944,False
Redwood,PCORP,pacificorp,SUBSTATION,203295.0,69.0,41.7608130402983,-124.16347257508188,Del Norte County,Unincorporated,95531,CEC,,2239,66,41.29428709,-124.0568714,52.62883895092527,False
Simonson,PCORP,pacificorp,SUBSTATION,203290.0,,41.92514595396152,-124.13942387088667,Del Norte County,Unincorporated,95567,CEC,,1304,66,41.80354175,-123.372551,64.9280020059491,False
Smith River,PCORP,pacificorp,SUBSTATION,203303.0,,41.88541567250344,-124.14057536491111,Del Norte County,Unincorporated,95567,CEC,,1304,66,41.80354175,-123.372551,64.26760842694146,False
Steelhead,PCORP,pacificorp,SUBSTATION,203314.0,69.0,41.77442883322477,-123.03507908565864,Siskiyou County,Unincorporated,95568,CEC,,98,66,41.77442883,-123.0350791,1.2421577123202831e-06,True
Yurok,PCORP,pacificorp,SUBSTATION,202983.0,69.0,41.543367783620994,-124.05043490475052,Del Norte County,Unincorporated,95548,CEC,,2239,66,41.29428709,-124.0568714,27.701709059010252,False
Meyers,Other,other,SUBSTATION,309884.0,,38.877240889494495,-119.98585272754744,El Dorado County,Unincorporated,96150,CEC,,2318,66,38.68746574,-120.0658613,22.212423979724335,False
Stateline,Other,other,,,,38.93184131185259,-119.94325329678388,El Dorado County,South Lake Tahoe,96150,CEC,,2318,66,38.68746574,-120.0658613,29.176178649506422,False
Apple Hill,PG&E,pge,,,,38.73968296741021,-120.67716509488646,El Dorado County,Unincorporated,95709,CEC,,106,115,38.79337762,-120.619311,7.797882775529987,False
San Bernardino,SCE,sce,SUBSTATION,302035.0,,34.079607325840634,-117.23865381361676,San Bernardino County,Redlands,92408,CEC,,8317,115,34.07959675,-117.2386173,0.003562531983655027,True
Diamond Springs,PG&E,pge,SUBSTATION,302248.0,115.0,38.69341228610576,-120.82589480729813,El Dorado County,Unincorporated,95667,CEC,,99,115,38.69341229,-120.8258948,7.672594424917855e-07,True
El Dorado,PG&E,pge,,,230.0,38.79560542901486,-120.6219214610108,El Dorado County,Unincorporated,95726,CEC,SMUD,8853,115,38.79562108,-120.621932,0.001965422294649781,True
Flint,PG&E,pge,SUBSTATION,303272.0,,38.88492040725154,-121.0671416240988,Placer County,Auburn,95603,CEC,,100,115,38.88492041,-121.0671416,2.108141598283448e-06,True
Limestone,PG&E,pge,SUBSTATION,310069.0,,38.634932901836,-120.9801827876812,El Dorado County,Unincorporated,95682,CEC,,101,66,38.6349329,-120.9801828,1.0892978698225525e-06,True
Mt. Quarries,PG&E,pge,SUBSTATION,303981.0,60.0,38.9140659675594,-121.01898220192484,El Dorado County,Unincorporated,95614,CEC,,102,66,38.91406597,-121.0189822,3.184066644180884e-07,True
Newcastle,PG&E,pge,SUBSTATION,306130.0,115.0,38.83485899365069,-121.09482099610771,Placer County,Unincorporated,95658,CEC,,103,115,38.83485899,-121.094821,5.276794010547035e-07,True
Placerville,PG&E,pge,SUBSTATION,304255.0,115.0,38.73089864212415,-120.78383860827384,El Dorado County,Placerville,95667,CEC,,99,115,38.69341229,-120.8258948,5.539850639344919,False
Shingle Springs,PG&E,pge,SUBSTATION,306505.0,,38.659297687416505,-120.94723810852622,El Dorado County,Unincorporated,95682,CEC,,104,66,38.65929769,-120.9472381,7.941080766380317e-07,True
Clarksville,PG&E,pge,SUBSTATION,303839.0,,38.65571788293646,-121.0595437331988,El Dorado County,Unincorporated,95762,CEC,,2304,66,38.64677997,-121.0705589,1.3793911289690475,True
Blythe Walc,Other,other,SUBSTATION,304454.0,161.0,33.611258372170305,-114.68047736725188,Riverside County,Blythe,92225,CEC,,8767,66,33.61126719,-114.6805,0.002313903835219792,True
Jones Fork,SMUD,smud,SUBSTATION,307578.0,,38.85028861395953,-120.38195442722656,El Dorado County,Unincorporated,51,CEC,,105,66,38.85028861,-120.3819544,2.398501583382204e-06,True
Camino,PG&E,pge,SUBSTATION,308707.0,,38.79337762420475,-120.61931096873364,El Dorado County,Unincorporated,95726,CEC,SMUD,106,115,38.79337762,-120.619311,2.7497849382088666e-06,True
Union Valley,SMUD,smud,SUBSTATION,300800.0,230.0,38.86343203140704,-120.44285145719137,El Dorado County,Unincorporated,51,CEC,SMUD,8216,66,38.86343042,-120.4428983,0.0040596645289190415,True
Guardian and Eastbank,Other,other,SUBSTATION,309725.0,115.0,36.54076138541403,-119.58184225980035,Fresno County,Kingsburg,93631,CEC,,107,115,36.54076139,-119.5818423,3.627369291278964e-06,True
Las Palmas,Other,other,SUBSTATION,308967.0,115.0,36.757732334508056,-119.69685449736065,Fresno County,Unincorporated,93727,CEC,,108,115,36.75773233,-119.6968545,5.536792062058074e-07,True
Mussel Slough,Other,other,SUBSTATION,300523.0,60.0,36.31946223967745,-119.94705965976118,Kings County,Unincorporated,93245,CEC,,109,66,36.31946224,-119.9470597,3.6052862769347765e-06,True
Cal Resources LLC,Other,other,,,60.0,36.23774299245193,-120.36870356907885,Fresno County,Unincorporated,93210,CEC,,110,66,36.23774299,-120.3687036,2.7865852245142243e-06,True
Oxford,PG&E,pge,SUBSTATION,306180.0,500.0,36.71509335421034,-120.70182879867032,Fresno County,Unincorporated,93640,CEC,15,111,500,36.71509335,-120.7018288,4.829382065695206e-07,True
Penn Zier,Other,other,SUBSTATION,310397.0,60.0,36.2245694479161,-120.38146388162468,Fresno County,Unincorporated,93210,CEC,,112,66,36.22456945,-120.3814639,1.6645049195705028e-06,True
Ranchers Cotton,PG&E,pge,SUBSTATION,304977.0,115.0,36.70056751093756,-119.7544889578796,Fresno County,Unincorporated,93725,CEC,,113,115,36.70056751,-119.754489,3.756596787747977e-06,True
River Rock,PG&E,pge,SUBSTATION,304800.0,60.0,36.90286000596502,-119.77384298675636,Fresno County,Unincorporated,93730,CEC,,114,66,36.90286001,-119.773843,1.260170577568284e-06,True
Tornado,Other,other,SUBSTATION,303884.0,60.0,36.19229514226991,-120.35527169792884,Fresno County,Unincorporated,93210,CEC,,115,66,36.19229514,-120.3552717,3.134516545068883e-07,True
Westlands,PG&E,pge,SUBSTATION,302217.0,60.0,36.63241753832259,-120.3423122049865,Fresno County,Unincorporated,93668,CEC,,116,66,36.63241754,-120.3423122,4.824657788903826e-07,True
Kamm,Other,other,SUBSTATION,310526.0,,36.52807464251661,-120.48526315419024,Fresno County,Unincorporated,93640,CEC,,117,115,36.52807464,-120.4852632,4.102765471425404e-06,True
Agrico,Other,other,SUBSTATION,302267.0,60.0,36.61769579599393,-120.09982165004185,Fresno County,Unincorporated,93630,CEC,,144,66,36.62093615,-120.1783513,7.0177813724678595,False
Barton,PG&E,pge,SUBSTATION,304283.0,115.0,36.76424275634893,-119.73491080578825,Fresno County,Fresno,93727,CEC,,108,115,36.75773233,-119.6968545,3.4665858658046442,False
Biola,PG&E,pge,SUBSTATION,303612.0,70.0,36.79273986686032,-120.11414660446664,Fresno County,Unincorporated,93630,CEC,,118,66,36.79273987,-120.1141466,5.292217553502065e-07,True
Bullard,PG&E,pge,SUBSTATION,305986.0,115.0,36.82387712081925,-119.76847588716016,Fresno County,Fresno,93710,CEC,,2185,115,36.84992908,-119.803345,4.245147650342822,False
Calflax,Other,other,SUBSTATION,306230.0,60.0,36.28400837392873,-120.12207501986964,Fresno County,Unincorporated,93234,CEC,,119,66,36.28400837,-120.122075,1.8337802537664394e-06,True
Camden,PG&E,pge,SUBSTATION,300661.0,60.0,36.44598609096055,-119.79896661374448,Fresno County,Unincorporated,93656,CEC,,120,66,36.44598609,-119.7989666,1.2340345814962598e-06,True
Cantua,PG&E,pge,SUBSTATION,303854.0,115.0,36.42931356064096,-120.34165575802164,Fresno County,Unincorporated,93210,CEC,,121,115,36.42931356,-120.3416558,3.7563262782456834e-06,True
Capco Madera,PG&E,pge,SUBSTATION,304454.0,60.0,36.83609272115688,-120.44955676579076,Fresno County,Firebaugh,93622,CEC,,122,66,36.83609272,-120.4495568,3.0471769913377932e-06,True
Caruthers,PG&E,pge,SUBSTATION,309247.0,,36.5321694559588,-119.8814694502654,Fresno County,Unincorporated,93609,CEC,,123,66,36.53216946,-119.8814695,4.466331489767744e-06,True
Cheney,PG&E,pge,SUBSTATION,304203.0,,36.63275971817491,-120.53199354555808,Fresno County,Unincorporated,93640,CEC,,124,115,36.63275972,-120.5319935,4.070270159394494e-06,True
Clovis,PG&E,pge,SUBSTATION,305589.0,115.0,36.8261981070358,-119.68125380958496,Fresno County,Clovis,93611,CEC,,2186,115,36.77800449,-119.6737998,5.399824915502877,False
Coppermine,PG&E,pge,SUBSTATION,302915.0,115.0,36.89581265313488,-119.6647063893895,Fresno County,Unincorporated,93619,CEC,H15,125,66,36.89581265,-119.6647064,1.005878452155773e-06,True
Derrick,Other,other,SUBSTATION,302287.0,,36.22650304010589,-120.33788845560584,Fresno County,Unincorporated,93210,CEC,,126,66,36.22650304,-120.3378885,3.982151314377445e-06,True
Dinuba Energy,Other,other,SUBSTATION,305901.0,60.0,36.57016947774542,-119.4190333638222,Tulare County,Unincorporated,93654,CEC,,127,66,36.57016948,-119.4190334,3.240526172606475e-06,True
Dunlap,PG&E,pge,SUBSTATION,307630.0,60.0,36.70935277109184,-119.0289555728194,Fresno County,Unincorporated,93641,CEC,,128,66,36.70935277,-119.0289556,2.425988543007747e-06,True
Fig Garden,PG&E,pge,SUBSTATION,304773.0,,36.82191866501834,-119.85892793129833,Fresno County,Fresno,93711,CEC,,7845,115,36.82195601,-119.8589138,0.0043388995381689124,True
Firebaugh,PG&E,pge,SUBSTATION,307163.0,60.0,36.85058109750191,-120.46637233049564,Fresno County,Unincorporated,93622,CEC,,129,66,36.8505811,-120.4663723,2.727635153721104e-06,True
Gates,PG&E,pge,SUBSTATION,309714.0,,36.14024498483854,-120.12546365722362,Fresno County,Unincorporated,93234,CEC,15,8270,66,36.14023443,-120.1254345,0.0028692822835065922,True
Giffen,PG&E,pge,SUBSTATION,303660.0,60.0,36.54514360185848,-120.33477561137126,Fresno County,Unincorporated,93608,CEC,,116,66,36.63241754,-120.3423122,9.72771929721253,False
Hammonds,PG&E,pge,SUBSTATION,304973.0,115.0,36.72023521859973,-120.60331078826115,Fresno County,Unincorporated,93622,CEC,,1910,230,36.73565748,-120.6402159,3.709238415494793,False
Helm,PG&E,pge,SUBSTATION,303306.0,230.0,36.59142343169017,-120.17619876604118,Fresno County,Unincorporated,93660,CEC,,130,66,36.59142343,-120.1761988,3.0376330208457208e-06,True
Herndon,PG&E,pge,SUBSTATION,302888.0,230.0,36.844717860538495,-119.922134727871,Fresno County,Fresno,93722,CEC,15,8394,230,36.84476083,-119.922183,0.006424992340813212,True
Huron,PG&E,pge,SUBSTATION,304055.0,115.0,36.18606391411192,-120.10391112178026,Fresno County,Unincorporated,93234,CEC,,131,66,36.18606391,-120.1039111,2.007451347965638e-06,True
Kerman,PG&E,pge,SUBSTATION,310472.0,60.0,36.691535007009925,-120.06008299787214,Fresno County,Unincorporated,93630,CEC,,132,66,36.69153501,-120.060083,3.8280600216099055e-07,True
Kearney (New),PG&E,pge,SUBSTATION,301827.0,230.0,36.70562289159689,-119.8828650242258,Fresno County,Unincorporated,93706,CEC,,133,66,36.70562289,-119.882865,2.166941573571122e-06,True
Kearney (Old),PG&E,pge,SUBSTATION,305853.0,60.0,36.70679399597088,-119.880022999056,Fresno County,Unincorporated,93706,CEC,,134,66,36.706794,-119.880023,4.5585320365083324e-07,True
Kings River,PG&E,pge,SUBSTATION,304409.0,,36.88826814707661,-119.15947456727572,Fresno County,Unincorporated,93664,CEC,H5,1634,230,36.92739551,-119.0208088,13.074163208428496,False
Kingsburg,PG&E,pge,SUBSTATION,301616.0,115.0,36.48843212335158,-119.58249021621556,Fresno County,Unincorporated,93631,CEC,,8302,115,36.4884244,-119.5825009,0.0012844335645826065,True
Malaga,PG&E,pge,SUBSTATION,307652.0,115.0,36.69325501803404,-119.72653397903986,Fresno County,Unincorporated,93725,CEC,,135,115,36.69325502,-119.726534,1.8815731068811438e-06,True
Manchester,PG&E,pge,SUBSTATION,300176.0,115.0,36.78805531433461,-119.78787886781062,Fresno County,Fresno,93726,CEC,,2188,66,36.72636077,-119.7927116,6.873616956168696,False
McCall,PG&E,pge,SUBSTATION,308822.0,230.0,36.61082900597876,-119.63921063456868,Fresno County,Unincorporated,93625,CEC,H5,8573,230,36.61081221,-119.6391792,0.0033704961433754436,True
Mc Mullin,PG&E,pge,SUBSTATION,304647.0,230.0,36.59336916065014,-119.9887083695419,Fresno County,Unincorporated,93706,CEC,,136,230,36.59336916,-119.9887084,2.7201643585157837e-06,True
Mendota,PG&E,pge,SUBSTATION,309412.0,115.0,36.72059631080433,-120.45895510584718,Fresno County,Unincorporated,93640,CEC,,137,66,36.72059631,-120.4589551,5.287751752376874e-07,True
Mendota Biomass,Other,other,SUBSTATION,310154.0,60.0,36.75624050549674,-120.36537021995444,Fresno County,Mendota,93640,CEC,,138,66,36.75624051,-120.3653702,1.8468813105435394e-06,True
Oro Loma,PG&E,pge,SUBSTATION,306702.0,115.0,36.886750573285184,-120.65491603381926,Fresno County,Unincorporated,93622,CEC,,8765,66,36.88672556,-120.6549209,0.0028148195053957674,True
Bowles,PG&E,pge,SUBSTATION,302316.0,60.0,36.6056190151958,-119.77330698067958,Fresno County,Unincorporated,93725,CEC,,139,66,36.60561902,-119.773307,1.8054348391744566e-06,True
Panoche,PG&E,pge,SUBSTATION,307408.0,230.0,36.65353625161828,-120.5817560649944,Fresno County,Unincorporated,93622,CEC,,8462,115,36.65353109,-120.5817603,0.0006871254892555801,True
Parlier,PG&E,pge,SUBSTATION,301266.0,,36.60755351445216,-119.52131008495267,Fresno County,Parlier,93648,CEC,,140,66,36.60755351,-119.5213101,1.4314626408534727e-06,True
Piedra,Other,other,,,,36.78995076720048,-119.40340362793306,Fresno County,Unincorporated,93657,CEC,H5,141,115,36.78995077,-119.4034036,2.5068122289035823e-06,True
Rainbow,PG&E,pge,SUBSTATION,301252.0,,36.71022222303943,-119.53811388808354,Fresno County,Unincorporated,93657,CEC,,142,115,36.71022222,-119.5381139,1.1147190560988024e-06,True
Reedley,PG&E,pge,SUBSTATION,308378.0,115.0,36.60434719510366,-119.37620837505273,Fresno County,Unincorporated,93654,CEC,,143,66,36.6043472,-119.3762084,2.292486118203434e-06,True
San Joaquin,PG&E,pge,SUBSTATION,302873.0,60.0,36.620936147425546,-120.17835130169104,Fresno County,Unincorporated,93660,CEC,,144,66,36.62093615,-120.1783513,3.236112960093576e-07,True
Sand Creek,PG&E,pge,SUBSTATION,309016.0,60.0,36.64478731397589,-119.16049811199976,Tulare County,Unincorporated,93647,CEC,,128,66,36.70935277,-119.0289556,13.753486307650375,False
Sanger,PG&E,pge,SUBSTATION,303753.0,115.0,36.70722322080933,-119.61090006390856,Fresno County,Unincorporated,93657,CEC,H5,8459,66,36.70718981,-119.6108803,0.0041117138492760595,True
Schindler,PG&E,pge,SUBSTATION,304309.0,115.0,36.401944424908194,-120.1387222013054,Fresno County,Unincorporated,93234,CEC,,8231,115,36.4019601,-120.1387436,0.002589549681829155,True
Stroud,PG&E,pge,SUBSTATION,304332.0,60.0,36.53108764192172,-120.10450647672408,Fresno County,Unincorporated,93627,CEC,,145,66,36.53108764,-120.1045065,2.0906262798274005e-06,True
Tivy Valley,PG&E,pge,SUBSTATION,310134.0,,36.77054900633203,-119.39331298114485,Fresno County,Unincorporated,93657,CEC,,146,66,36.77054901,-119.393313,1.728271175224619e-06,True
Air Products,Other,other,SUBSTATION,303835.0,115.0,36.68753801591106,-119.7219839940781,Fresno County,Unincorporated,93725,CEC,,147,115,36.68753802,-119.721984,6.968176944062956e-07,True
Wahtoke,PG&E,pge,SUBSTATION,305874.0,115.0,36.61539070993896,-119.45260870680616,Fresno County,Reedley,93654,CEC,,127,66,36.57016948,-119.4190334,5.854029107435552,False
Wesix,WAPA,wapa,SUBSTATION,309374.0,60.0,36.66108306783486,-120.33439541603956,Fresno County,Unincorporated,93668,CEC,,148,66,36.66108307,-120.3343954,1.4508176215085855e-06,True
West Fresno,PG&E,pge,SUBSTATION,309459.0,115.0,36.71817366980103,-119.81900447551196,Fresno County,Fresno,93706,CEC,,2188,66,36.72636077,-119.7927116,2.514036202312576,False
Westlands 16Ra,Other,other,SUBSTATION,305840.0,115.0,36.399139890615416,-120.2792784788081,Fresno County,Unincorporated,93210,CEC,,149,66,36.35685741,-120.2512062,5.331144882625476,False
Westlands 18Ra,Other,other,SUBSTATION,305020.0,60.0,36.3568574132416,-120.25120615747296,Fresno County,Unincorporated,93210,CEC,,149,66,36.35685741,-120.2512062,3.825306839908181e-06,True
Woodward,PG&E,pge,SUBSTATION,302044.0,115.0,36.8962770171285,-119.7510009798942,Fresno County,Fresno,93730,CEC,,114,66,36.90286001,-119.773843,2.1590189824965216,False
Camp 10,SCE,sce,,,230.0,37.20417857677246,-119.24036706798287,Fresno County,Unincorporated,93664,CEC,H6,1633,230,37.20395556,-119.242925,0.2278972671017121,True
Line Creek,SCE,sce,SUBSTATION,302844.0,33.0,37.24547409061788,-119.19430907663948,Fresno County,Unincorporated,93634,CEC,H6,1633,230,37.20395556,-119.242925,6.312070069959269,False
Portal,SCE,sce,SUBSTATION,308838.0,33.0,37.256991158624594,-119.15911766092148,Fresno County,Unincorporated,93664,CEC,H6,1633,230,37.20395556,-119.242925,9.47796497864682,False
Pitman,SCE,sce,,,230.0,37.2054387383062,-119.24084637183216,Fresno County,Unincorporated,93664,CEC,H6,1633,230,37.20395556,-119.242925,0.24716269912349365,True
De Francesco,PG&E,pge,SUBSTATION,307108.0,,36.836043915753805,-120.62030735430189,Fresno County,Unincorporated,93622,CEC,,150,115,36.83604392,-120.6203074,4.094237306584835e-06,True
Gates Wellhead,PG&E,pge,SUBSTATION,301242.0,60.0,36.152521067376654,-120.14781934255424,Fresno County,Unincorporated,93234,CEC,,8269,500,36.14026966,-120.125482,2.4245976905072495,False
Jacinto,PG&E,pge,SUBSTATION,301251.0,60.0,39.58278563658707,-122.01047191610203,Glenn County,Unincorporated,95943,CEC,,151,66,39.58278564,-122.0104719,1.4311522301171102e-06,True
Capay,PG&E,pge,SUBSTATION,308466.0,60.0,39.77596358103245,-122.10381094002612,Glenn County,Unincorporated,95963,CEC,,152,66,39.77596358,-122.1038109,3.4225227974377948e-06,True
Elk Creek,PG&E,pge,SUBSTATION,310114.0,60.0,39.59291369815601,-122.54291039149912,Glenn County,Unincorporated,95939,CEC,,158,66,39.58704303,-122.533157,1.0604876277227302,True
Glenn,PG&E,pge,SUBSTATION,305750.0,230.0,39.77791304436671,-122.142904054826,Glenn County,Unincorporated,95963,CEC,,7848,230,39.77794836,-122.1428552,0.005731584703412299,True
Headgate,PG&E,pge,SUBSTATION,303881.0,60.0,39.78927916022522,-122.05131036075431,Glenn County,Unincorporated,95963,CEC,,153,66,39.78927916,-122.0513104,3.3533442309881193e-06,True
Logan Creek,PG&E,pge,SUBSTATION,306883.0,230.0,39.53951119071489,-122.26305085446424,Glenn County,Unincorporated,95988,CEC,,154,230,39.53951119,-122.2630509,3.905590064082343e-06,True
Orland B,PG&E,pge,SUBSTATION,302830.0,60.0,39.72519600027397,-122.17874101256352,Glenn County,Unincorporated,95963,CEC,,155,66,39.725196,-122.178741,1.074888186538749e-06,True
Provident,PG&E,pge,,,60.0,39.55776855036031,-122.00470373938784,Glenn County,Unincorporated,95943,CEC,,156,66,39.55776855,-122.0047037,3.3769325949247284e-06,True
Willows A,PG&E,pge,SUBSTATION,306643.0,60.0,39.5316759967068,-122.1861239374362,Glenn County,Unincorporated,95988,CEC,,157,66,39.531676,-122.1861239,3.231404391643117e-06,True
Stony Gorge,PG&E,pge,SUBSTATION,310479.0,,39.587043025553136,-122.53315696653576,Glenn County,Unincorporated,95939,CEC,,158,66,39.58704303,-122.533157,2.909976016433996e-06,True
Ultra Power,PG&E,pge,SUBSTATION,308230.0,60.0,40.877934364674815,-123.99463325830364,Humboldt County,Blue Lake,95521,CEC,,159,66,40.87793436,-123.9946333,3.5439575717787403e-06,True
Arcata,PG&E,pge,SUBSTATION,304334.0,60.0,40.86708117110176,-124.08842427813433,Humboldt County,Arcata,95521,CEC,,160,66,40.86708117,-124.0884243,1.8427373835443054e-06,True
Big Lagoon,PG&E,pge,SUBSTATION,300001.0,60.0,41.162714744863706,-124.10200637028775,Humboldt County,Unincorporated,95570,CEC,,161,66,41.16271474,-124.1020064,2.54539869809863e-06,True
Blue Chip Milling,Other,other,SUBSTATION,310198.0,60.0,40.905843965098654,-124.03436919741873,Humboldt County,Unincorporated,95519,CEC,,162,66,40.90584397,-124.0343692,5.865907380858702e-07,True
Blue Lake,PG&E,pge,SUBSTATION,307572.0,60.0,40.87983429974335,-123.98059072697896,Humboldt County,Unincorporated,95525,CEC,,163,66,40.8798343,-123.9805907,2.268373767993582e-06,True
Bridgeville,PG&E,pge,SUBSTATION,306209.0,115.0,40.47964597017619,-123.78030981845563,Humboldt County,Unincorporated,95526,CEC,,164,115,40.47964597,-123.7803098,1.5610812506260545e-06,True
