bus_i,kV,Type,Import,Lat,Lon,nearest_basin_name,nearest_basin_owner,nearest_basin_type,nearest_basin_lat,nearest_basin_lon,dist_km,matched
827,66,Substation,' ',38.5179733,-121.3780685,Airco,smud,SUBSTATION,38.5179732968958,-121.3780685207208,1.8354649571845216e-06,True
828,66,Substation,' ',38.69352934,-121.2390442,Almond-Elm,smud,SUBSTATION,38.69352933912385,-121.23904422203653,1.9149812732372637e-06,True
829,66,Substation,' ',38.58291901,-121.18649,American River-Aggregate,smud,SUBSTATION,38.582919014097584,-121.18649000520084,6.418443197064067e-07,True
830,66,Substation,' ',38.624824,-121.447074,Arcade-Rio Linda,smud,SUBSTATION,38.62482400163408,-121.4470739988268,2.0833340419188663e-07,True
831,66,Substation,' ',38.60232501,-121.434024,Arden-Point West,smud,SUBSTATION,38.60232500680142,-121.43402399182057,7.94797286985091e-07,True
832,66,Substation,' ',38.594444,-121.365199,Arden-Watt,smud,SUBSTATION,38.59444399820443,-121.36519902333444,2.0377499326536548e-06,True
833,66,Substation,' ',38.5102617,-121.398444,Army Depot,smud,SUBSTATION,38.510261704431805,-121.39844397548045,2.189612999462276e-06,True
834,66,Substation,' ',38.57744199,-121.364083,Ashton-American River Dr.,smud,SUBSTATION,38.57744199412742,-121.36408301521357,1.399864775970494e-06,True
835,66,Substation,' ',38.68817202,-121.308101,Auburn Van Muren,smud,SUBSTATION,38.68817201935078,-121.30810100686412,6.001261616626219e-07,True
836,66,Substation,' ',38.59154329,-121.341395,Battlewood-Thistlewood,smud,SUBSTATION,38.59154328779472,-121.34139500587514,5.664452501093863e-07,True
837,66,Substation,' ',38.67975895,-121.2314119,Beech-Greenback,smud,SUBSTATION,38.67975895376416,-121.23141185595318,3.8463012718674955e-06,True
838,66,Substation,' ',38.60133847,-121.4102429,Bell Cottage,smud,SUBSTATION,38.60133846898003,-121.41024288130762,1.6283123991373973e-06,True
839,66,Substation,' ',38.64698997,-121.4109118,Bell-Winters,smud,SUBSTATION,38.64698997018248,-121.41091179235052,6.646234287928735e-07,True
840,66,Substation,' ',38.43537527,-121.4360252,Big Horn-Meadowspring,smud,SUBSTATION,38.4353752699036,-121.43602519378324,5.415866300106184e-07,True
841,66,Substation,' ',38.723503,-121.382919,Black Eagle-Chrystal Brook,smud,SUBSTATION,38.72350300315002,-121.38291899189062,7.858737441597802e-07,True
842,66,Substation,' ',38.67233617,-121.1501439,Blue Ravine-School,smud,SUBSTATION,38.67233616656384,-121.15014386398066,3.150221255534713e-06,True
843,66,Substation,' ',38.42279888,-121.3699284,Bond-Elk Grove Florin,smud,SUBSTATION,38.42279888335403,-121.36992836669016,2.925664004067283e-06,True
844,66,Substation,' ',38.60480134,-121.3859924,Butano-Cottage,smud,SUBSTATION,38.60480134465302,-121.38599236297604,3.258547020630127e-06,True
845,115,Substation,' ',38.51175859,-121.4715277,Campbell Soup,smud,,38.5117585917022,-121.47152767003352,2.614179514643981e-06,True
846,66,Substation,' ',38.55422102,-121.423867,Campus Commons,smud,SUBSTATION,38.55422101796714,-121.4238669901429,8.864440815540531e-07,True
847,66,Substation,' ',38.64185799,-121.475853,Cargo-Northgate,smud,SUBSTATION,38.64185798822795,-121.47585300204254,2.6513160673666497e-07,True
848,66,Substation,' ',38.61783999,-121.266584,Citrus-Coloma,smud,SUBSTATION,38.61783999246267,-121.26658397907322,1.8386144900645635e-06,True
849,66,Substation,' ',38.33526975,-121.1689614,Clay Station-Twin Cities,smud,SUBSTATION,38.33526974831987,-121.16896140663944,6.084870234823178e-07,True
850,66,Substation,' ',38.35419211,-121.2424311,Colony-Woods,smud,SUBSTATION,38.35419210876394,-121.24243113748427,3.2714385149173967e-06,True
851,66,Substation,' ',38.604954,-121.306598,Cordova-Park,smud,SUBSTATION,38.60495400410074,-121.3065980039932,5.729928648653319e-07,True
852,66,Substation,' ',38.61621199,-121.380501,Country Club 2,smud,SUBSTATION,38.6162119929116,-121.3805010165304,1.472226141586355e-06,True
853,66,Substation,' ',38.60873702,-121.378409,Country Club 3,smud,SUBSTATION,38.60873701856335,-121.37840899516333,4.495990693513275e-07,True
854,66,Substation,' ',38.534974,-121.39904,Crystal Creamery,smud,SUBSTATION,38.53497400297198,-121.39903998768844,1.1206901103740748e-06,True
855,66,Substation,' ',38.63943371,-121.3288841,Cypress-Manzanita,smud,SUBSTATION,38.63943371037181,-121.32888406807696,2.7729296505957097e-06,True
856,66,Substation,' ',38.70364063,-121.3265439,Daly-Roseville,smud,SUBSTATION,38.70364062762104,-121.32654393074884,2.6813259397450153e-06,True
857,66,Substation,' ',38.71018302,-121.462789,Delano,smud,SUBSTATION,38.71018301970518,-121.46278898869936,9.810786955199854e-07,True
858,66,Substation,' ',38.650085,-121.307877,Dewey-Winding,smud,SUBSTATION,38.65008499854689,-121.30787699860298,2.0205409267298492e-07,True
859,66,Substation,' ',38.44275499,-121.188405,Dillard-Orange,smud,SUBSTATION,38.442754992250094,-121.1884050079926,7.396855286128418e-07,True
860,66,Substation,' ',38.40192239,-121.256965,Dillard-Wilton,smud,SUBSTATION,38.401922390778125,-121.25696503579826,3.120675290993169e-06,True
861,66,Substation,' ',38.5861647,-121.2815662,Disk Data,smud,SUBSTATION,38.58616469792248,-121.28156615790463,3.6661234980288455e-06,True
862,66,Substation,' ',38.60902208,-121.4443619,Dixeanne-Evergreen,smud,SUBSTATION,38.60902208096034,-121.44436185990834,3.4852076694265318e-06,True
863,66,Substation,' ',38.693465,-121.346564,Don Julio-Elkhorn,smud,,38.69346500490368,-121.34656400600385,7.541995991982131e-07,True
864,115,Substation,' ',38.55375189,-121.4306192,East City,smud,SUBSTATION,38.55375188806832,-121.43061917291624,2.3649002566008992e-06,True
865,66,Substation,' ',38.60679914,-121.3640415,Eastern-El Camino,smud,SUBSTATION,38.60679913813544,-121.36404148753468,1.1028106684018479e-06,True
866,66,Substation,' ',38.61845199,-121.364095,Eastern-Marconi,smud,SUBSTATION,38.6184519879912,-121.3640949924072,6.96446951423987e-07,True
867,66,Substation,' ',38.62760401,-121.398989,Edison-Ball,smud,SUBSTATION,38.62760401333146,-121.39898899259396,7.423744420404552e-07,True
868,66,Substation,' ',38.608322,-121.456265,El Monte,smud,SUBSTATION,38.60832200474327,-121.45626500513671,6.909376561413263e-07,True
869,66,Substation,' ',38.59117153,-121.2722866,Electronic Data Systems,smud,SUBSTATION,38.59117152848391,-121.27228664202114,3.656020959740325e-06,True
870,66,Substation,' ',38.478179,-121.371486,Elk Grove Florin-Gerber,smud,SUBSTATION,38.47817899977073,-121.37148599163802,7.28343692343459e-07,True
871,66,Substation,' ',38.40862902,-121.376029,Elk Grove-Colton,smud,SUBSTATION,38.408629018128224,-121.37602897990524,1.7632312385451777e-06,True
872,66,Substation,' ',38.69300512,-121.2072862,Elm,smud,SUBSTATION,38.693005120380256,-121.20728617865451,1.8530232600484585e-06,True
873,66,Substation,' ',38.71419362,-121.5761911,Elverta-Powerline,smud,SUBSTATION,38.71419362312656,-121.57619113962213,3.4552565221946586e-06,True
874,66,Substation,' ',38.71405793,-121.4200798,Elverta-Cherrybrooke,smud,SUBSTATION,38.71405793322844,-121.42007976879854,2.730824397292534e-06,True
875,66,Substation,' ',38.61265619,-121.3997156,Elvyra-Fulton,smud,SUBSTATION,38.61265619216638,-121.39971564065608,3.5406402721417213e-06,True
876,66,Substation,' ',38.63144972,-121.3631699,Engle-Eastern,smud,SUBSTATION,38.63144971905632,-121.3631699149546,1.3032318098219167e-06,True
877,66,Substation,' ',38.35017428,-121.4084589,Eschinger-Bruceville,smud,SUBSTATION,38.3501742775759,-121.40845891736066,1.537706926253584e-06,True
878,66,Substation,' ',38.60566001,-121.447086,Evergreen-Royal Oaks,smud,SUBSTATION,38.60566001441274,-121.4470860002918,4.913289526520715e-07,True
879,66,Substation,' ',38.59330343,-121.4321974,Exposition,smud,SUBSTATION,38.59330343155727,-121.43219742964142,2.5819259257382347e-06,True
880,66,Substation,' ',38.55524523,-121.4171834,Filtration Plant,smud,SUBSTATION,38.555245231747314,-121.41718336356914,3.1738081864907106e-06,True
881,66,Substation,' ',38.69601408,-121.1593285,Folsom Prison,smud,SUBSTATION,38.69601408136324,-121.1593285475027,4.125295690618786e-06,True
882,66,Substation,' ',38.69350783,-121.3473313,Foothill,smud,SUBSTATION,38.693507826320335,-121.3473312631199,3.2267866638397114e-06,True
883,66,Substation,' ',38.56339,-121.34405,Franchise Tax,smud,SUBSTATION,38.56338999923594,-121.34404999272336,6.383483647595967e-07,True
884,66,Substation,' ',38.37950219,-121.4534339,Franklin,smud,SUBSTATION,38.37950218820584,-121.45343393936186,3.4368675382430864e-06,True
885,66,Substation,' ',38.4630378,-121.4472652,Franklin-Ehrhardt,smud,SUBSTATION,38.4630377966548,-121.44726523802645,3.3316675548729895e-06,True
886,66,Substation,' ',38.43017262,-121.4579264,Franklin-Laguna,smud,SUBSTATION,38.430172621893085,-121.45792640341364,3.643171580849267e-07,True
887,66,Substation,' ',38.50327002,-121.517396,Freehaven-Lake Park,smud,SUBSTATION,38.50327001641279,-121.51739597955608,1.8231604142879975e-06,True
888,66,Substation,' ',38.61272302,-121.422175,Frienza Albatross,smud,SUBSTATION,38.61272301698771,-121.42217502543294,2.235000030754346e-06,True
889,66,Substation,' ',38.52432614,-121.4562977,Fruitridge & 44Th,smud,SUBSTATION,38.52432614136492,-121.456297693471,5.879028361722551e-07,True
890,66,Substation,' ',38.525576,-121.428628,Fruitridge & 64Th,smud,SUBSTATION,38.52557600210048,-121.42862800374992,4.012038165728285e-07,True
891,66,Substation,' ',38.52289999,-121.513505,Fruitridge & S. Land Park,smud,SUBSTATION,38.52289999061247,-121.51350499633082,3.2638115849799397e-07,True
892,66,Substation,' ',38.5245276,-121.4767157,Fruitridge & 28th,smud,SUBSTATION,38.52452759980964,-121.47671569060044,8.179640938704314e-07,True
893,66,Substation,' ',38.25459168,-121.3018379,Galt,smud,SUBSTATION,38.25459168313582,-121.30183792913394,2.567694819984526e-06,True
894,66,Substation,' ',38.67721299,-121.364168,Gilman-Cornelia,smud,SUBSTATION,38.67721299307469,-121.3641680065681,6.648094575028817e-07,True
895,66,Substation,' ',38.50348601,-121.539389,Gloria-Florin,smud,SUBSTATION,38.50348600647264,-121.5393889862203,1.2615983798620825e-06,True
896,66,Substation,' ',38.55499099,-121.345313,Goethe-Mayhew,smud,SUBSTATION,38.5549909939093,-121.3453129791717,1.8625729816039257e-06,True
897,66,Substation,' ',38.54377998,-121.332252,Granite,smud,SUBSTATION,38.543779984785296,-121.33225201642736,1.5245455551430098e-06,True
898,66,Substation,' ',38.43394431,-121.297585,Grantline-Siefker,smud,SUBSTATION,38.43394431394174,-121.29758499040022,9.440700640353946e-07,True
899,66,Substation,' ',38.67909104,-121.2633096,Greenback-Fairoaks,smud,SUBSTATION,38.67909104057697,-121.26330957697064,2.0000983888583847e-06,True
900,66,Substation,' ',38.657677,-121.383646,Haggin,smud,SUBSTATION,38.65767699970402,-121.38364599903738,8.98308489633456e-08,True
901,66,Substation,' ',38.555329,-121.322051,Happy Lane,smud,SUBSTATION,38.55532900255233,-121.3220510060743,5.996100146066545e-07,True
902,66,Substation,' ',38.49399301,-121.535149,Havenside-Canal,smud,SUBSTATION,38.49399301303524,-121.53514901083224,1.0013154869552413e-06,True
903,66,Substation,' ',38.65047402,-121.225759,Hazel-Timm,smud,SUBSTATION,38.65047401992239,-121.22575899527656,4.102731745021017e-07,True
904,66,Substation,' ',38.29464944,-121.2454065,Herald-Twin Cities,smud,SUBSTATION,38.29464944136251,-121.24540648745646,1.1051046468442188e-06,True
905,66,Substation,' ',38.29952145,-121.5175743,Herzog,smud,SUBSTATION,38.29952145094234,-121.51757425660968,3.787853082478212e-06,True
906,66,Substation,' ',38.36795136,-121.5103977,Hood,smud,SUBSTATION,38.36795135672728,-121.51039773520186,3.090447374800024e-06,True
907,230,Substation,' ',38.53282983,-121.3974341,Hunt-Wesson,smud,SUBSTATION,38.532829826002605,-121.39743407517088,2.204963747448071e-06,True
908,66,Substation,' ',38.722573,-121.308793,Imran Woods-Whyte,smud,SUBSTATION,38.722573001437055,-121.30879299361504,5.764987161962946e-07,True
909,66,Substation,' ',38.64303501,-121.160789,Intel,smud,SUBSTATION,38.64303500639902,-121.1607890192448,1.7186868357524513e-06,True
910,66,Substation,' ',38.5066606,-121.2436877,Jackson-Sunrise,smud,SUBSTATION,38.50666060225442,-121.243687742717,3.7254221257068355e-06,True
911,66,Substation,' ',38.66540149,-121.290864,Kalamazoo-San Juan,smud,SUBSTATION,38.66540148919851,-121.29086399484096,4.5669753760539527e-07,True
912,66,Substation,' ',38.62235601,-121.426218,Kathleen Academy,smud,SUBSTATION,38.62235601381908,-121.4262179899408,9.71602279810633e-07,True
913,66,Substation,' ',38.65262999,-121.259935,Kathywood Bamboo,smud,SUBSTATION,38.65262999087867,-121.25993498728288,1.1086355293931307e-06,True
914,66,Substation,' ',38.61341999,-121.336147,Kenneth-Garfield,smud,SUBSTATION,38.6134199925214,-121.33614698661056,1.1966457452504271e-06,True
915,66,Substation,' ',38.48077985,-121.3915248,Keyes-Fibre,smud,SUBSTATION,38.48077985014018,-121.3915248314427,2.7369813413168684e-06,True
916,66,Substation,' ',38.55391702,-121.391103,Lake Forest-Bennington,smud,SUBSTATION,38.55391702103913,-121.39110298178808,1.587860243315896e-06,True
917,66,Substation,' ',38.32372022,-121.445282,Lambert,smud,SUBSTATION,38.323720215947965,-121.44528196830566,2.801314593757643e-06,True
918,66,Substation,' ',38.6823983,-121.1714546,Leidesdorff-Coloma,smud,SUBSTATION,38.68239829751715,-121.17145456054594,3.435772815746655e-06,True
919,66,Substation,' ',38.26589605,-121.309889,Lodi Iron Works,smud,SUBSTATION,38.265896045378696,-121.30988904634948,4.079000188858441e-06,True
920,66,Substation,' ',38.494742,-121.101957,Lone Pine Jackson,smud,SUBSTATION,38.49474199583866,-121.10195701739023,1.582599996466042e-06,True
921,66,Substation,' ',38.6307372,-121.4319995,Los Robles-Marysville,smud,,38.63073719772965,-121.4319994829102,1.505799814510792e-06,True
922,66,Substation,' ',38.47544016,-121.442723,Mack-Tangerine,smud,SUBSTATION,38.47544015593553,-121.44272304760952,4.169059758076048e-06,True
923,66,Substation,' ',38.663934,-121.241578,Madison-Kenneth,smud,SUBSTATION,38.6639340000835,-121.24157798364152,1.4203335464873232e-06,True
924,66,Substation,' ',38.55434672,-121.3738507,Manlove-Folsom,smud,SUBSTATION,38.554346724754055,-121.37385072116172,1.9145704404813173e-06,True
925,66,Substation,' ',38.53501886,-121.3446297,Mayhew-Jackson,smud,SUBSTATION,38.535018857695306,-121.34462971151164,1.0335553687952202e-06,True
926,66,Substation,' ',38.67844574,-121.3923717,Mcclellan-Adc,smud,SUBSTATION,38.67844574179036,-121.39237173551749,3.0895530314139416e-06,True
927,66,Substation,' ',38.65827499,-121.384761,Mcclellan-Haggin,smud,SUBSTATION,38.65827498814525,-121.38476097474634,2.20246511036751e-06,True
928,66,Substation,' ',38.48167205,-121.5059655,Meadowview-Freeport,smud,SUBSTATION,38.48167205325583,-121.50596552413757,2.131997445933122e-06,True
929,66,Substation,' ',38.48299298,-121.466524,Meadowview-Mack,smud,SUBSTATION,38.482992982931904,-121.46652401904686,1.6896388847339036e-06,True
930,66,Substation,' ',38.56339257,-121.4645509,Mid City,smud,SUBSTATION,38.56339257485923,-121.46455093845294,3.3866862902574977e-06,True
931,66,Substation,' ',38.460453,-121.383925,Morgan Hills-Sonoma Hills,smud,SUBSTATION,38.460453002027066,-121.38392500788872,7.229065999948635e-07,True
932,66,Substation,' ',38.65454126,-121.3572721,Myrtle-Date,smud,SUBSTATION,38.65454126159884,-121.35727214325613,3.7603524504606827e-06,True
933,66,Substation,' ',38.58118102,-121.402206,Northrup,smud,SUBSTATION,38.58118101680729,-121.40220600338436,4.6106131398220736e-07,True
934,66,Substation,' ',38.65600647,-121.3361466,Omni-Hackberry,smud,SUBSTATION,38.65600647245137,-121.33614660934155,8.557326746895957e-07,True
935,66,Substation,' ',38.645953,-121.385328,Orange Grove-Watt,smud,SUBSTATION,38.64595300168504,-121.38532798443526,1.3646511988435595e-06,True
936,66,Substation,' ',38.684985,-121.266373,Orangevale,smud,SUBSTATION,38.68498499898294,-121.26637300073934,1.3002996539297065e-07,True
937,66,Substation,' ',38.66831022,-121.3324973,Palm-Hackberry,smud,SUBSTATION,38.66831021495221,-121.3324973443592,3.891879256761976e-06,True
938,66,Substation,' ',38.6708833,-121.315493,Parkoaks-Hilltop,smud,SUBSTATION,38.67088330412464,-121.31549297987688,1.8061929826792524e-06,True
939,66,Substation,' ',38.49382328,-121.4526031,Parkway,smud,SUBSTATION,38.49382327993355,-121.45260311260412,1.0969541324287021e-06,True
940,66,Substation,' ',38.61647671,-121.4659406,PG&E Gas Holder,smud,,38.61647670680986,-121.4659405982248,3.8680542851010033e-07,True
941,66,Substation,' ',38.66000402,-121.450324,Pinedale-Rio Linda,smud,SUBSTATION,38.66000401917594,-121.45032400531966,4.7089962414494176e-07,True
942,66,Substation,' ',38.48964399,-121.4700357,Pocket,smud,SUBSTATION,38.48964398994014,-121.47003572179756,1.8971530849159345e-06,True
943,66,Substation,' ',38.70549859,-121.2994095,Poplar-Antelope,smud,SUBSTATION,38.70549858980809,-121.29940945165778,4.194864604711479e-06,True
944,66,Substation,' ',38.47552604,-121.4090741,Power Inn-Elsie,smud,SUBSTATION,38.47552603665509,-121.40907406632518,2.9549488315787773e-06,True
945,66,Substation,' ',38.68959453,-121.5774523,Powerline-Elkhorn,smud,SUBSTATION,38.68959452608651,-121.5774522649717,3.071181387538374e-06,True
946,66,Substation,' ',38.62642602,-121.207876,Prairie,smud,SUBSTATION,38.62642601835943,-121.2078760000489,1.8247232869381032e-07,True
947,66,Substation,' ',38.65551299,-121.168275,Prairie City-Blue Ravine,smud,SUBSTATION,38.65551298804807,-121.16827501779288,1.5601957353328725e-06,True
948,66,Substation,' ',38.52910927,-121.4014035,Procter & Gamble,smud,SUBSTATION,38.52910927143959,-121.40140349242968,6.776938412667237e-07,True
949,66,Substation,' ',38.69715799,-121.384057,Q & Watt,smud,SUBSTATION,38.697157992028565,-121.38405698112554,1.653446728994533e-06,True
950,66,Substation,' ',38.49512942,-121.3973087,Reese-Florin,smud,SUBSTATION,38.49512942224276,-121.39730873976715,3.4698254844077086e-06,True
951,66,Substation,' ',38.49403387,-121.4309711,Requa Fawn,smud,SUBSTATION,38.49403387482088,-121.43097112086056,1.8929672763090247e-06,True
952,66,Substation,' ',38.69036602,-121.4564702,Rio Linda,smud,SUBSTATION,38.69036601649595,-121.45647018403854,1.4390724972940763e-06,True
953,66,Substation,' ',38.62105302,-121.329314,Robertson-Fairoaks,smud,SUBSTATION,38.62105301931928,-121.32931401709314,1.4869049677047363e-06,True
954,66,Substation,' ',38.60577299,-121.427436,Royal-Yorkshire,smud,SUBSTATION,38.60577298687022,-121.42743598490097,1.3573888229888521e-06,True
955,66,Substation,' ',38.52106626,-121.5136062,S. Land Park & 35Th Ave.,smud,SUBSTATION,38.52106625558119,-121.51360617142764,2.533796548918243e-06,True
