name,owner_raw,owner_std,type,category,matched_to_scrape,max_voltage_kv,latitude,longitude,county,city,status,cec_resolve_area,hifld_id
Mentone,SCE,sce,SUBSTATION,substation,True,115.0,34.06330598,-117.12075725,San Bernardino County,Mentone,Operational,SCE Eastern,307314.0
Pepper,SCE,sce,SUBSTATION,substation,True,115.0,34.10191737,-117.35349906,San Bernardino County,Rialto,Operational,SCE Eastern,300488.0
Phelan,SCE,sce,SUBSTATION,substation,True,115.0,34.42410617,-117.55571291,San Bernardino County,Phelan,Operational,SCE NOL,301585.0
Redlands,SCE,sce,SUBSTATION,substation,True,115.0,34.06037413,-117.17661655,San Bernardino County,Redlands,Operational,SCE Eastern,306991.0
Savage,SCE,sce,SUBSTATION,substation,True,115.0,34.47409784,-117.29431177,San Bernardino County,Victorville,Operational,SCE NOL,301534.0
Searles,SCE,sce,SUBSTATION,substation,True,115.0,35.70011846,-117.39873637,San Bernardino County,,Operational,SCE NOL,307034.0
Shandin,SCE,sce,SUBSTATION,substation,True,115.0,34.16997564,-117.3302324,San Bernardino County,San Bernardino,Operational,SCE Eastern,303997.0
Tennessee,SCE,sce,SUBSTATION,substation,True,115.0,34.02717564,-117.11125469,San Bernardino County,Yucaipa,Operational,SCE Eastern,306603.0
Timoteo,SCE,sce,SUBSTATION,substation,True,115.0,34.06214779,-117.24411791,San Bernardino County,Loma Linda,Operational,SCE Eastern,309181.0
Yucca,SCE,sce,SUBSTATION,substation,True,115.0,34.11084558,-116.42341016,San Bernardino County,Yucca Valley,Operational,SCE Eastern,305508.0
Zanja,SCE,sce,SUBSTATION,substation,True,115.0,34.07434204,-117.047633,San Bernardino County,Yucaipa,Operational,SCE Eastern,309008.0
Sun City,SCE,sce,SUBSTATION,substation,True,115.0,33.68727013,-117.14599914,Riverside County,Menifee,Operational,SCE Eastern,306428.0
Lucerne - (SCE),SCE,sce,SUBSTATION,substation,True,115.0,34.44513983,-116.9466249,San Bernardino County,Lucerne Valley,Operational,SCE NOL,309983.0
Joshua Tree,SCE,sce,SUBSTATION,substation,True,115.0,34.13598392,-116.31565184,San Bernardino County,Joshua Tree,Operational,SCE Eastern,306095.0
Twentynine Palms,SCE,sce,SUBSTATION,substation,True,115.0,34.13779315,-116.05369843,San Bernardino County,Twentynine Palms,Operational,SCE Eastern,310355.0
Acton - SCE,SCE,sce,SUBSTATION,substation,True,115.0,34.51022357,-118.19933149,Los Angeles County,Acton,Operational,SCE Northern,310054.0
