bus_i,kV,Type,Import,Lat,Lon,nearest_our_sub,nearest_utility,nearest_our_lat,nearest_our_lon,dist_km,matched
8066,115,Substation,' ',41.97692732,-122.3613426,PIT NO 5,pge,40.98670271889426,-121.97630522163178,114.68424385925371,False
8071,66,Substation,' ',37.3353314,-118.4819329,Mt. Tom,sce,37.35012841125564,-118.46543749176112,2.1985512412920474,False
8072,115,Substation,' ',37.33529047,-118.4819686,Mt. Tom,sce,37.35012841125564,-118.46543749176112,2.204050893388198,False
8073,230,Substation,' ',33.71347564,-117.8526388,Johanna,sce,33.713483846607005,-117.85207412796372,0.05223706274920234,True
8074,66,Substation,' ',33.7134483,-117.8526845,Johanna,sce,33.713483846607005,-117.85207412796372,0.0565942975486296,True
8075,66,Substation,' ',41.43143181,-122.3896996,ANTLER,pge,40.894973011426686,-122.38051411817683,59.65645236178338,False
8076,115,Substation,' ',41.43141499,-122.389723,ANTLER,pge,40.894973011426686,-122.38051411817683,59.65460750046953,False
8081,230,Substation,' ',34.00822245,-117.5643647,Mira Loma,sce,34.00819099745657,-117.56419800000003,0.015758705490037116,True
8082,500,Substation,' ',34.00820338,-117.5643559,Mira Loma,sce,34.00819099745657,-117.56419800000003,0.014619552514723484,True
8083,66,Substation,' ',34.00817797,-117.5643533,Mira Loma,sce,34.00819099745657,-117.56419800000003,0.014388023218334012,True
8084,230,Substation,' ',37.90545914,-122.2081305,SOBRANTE,pge,37.90535027631521,-122.20813319872327,0.012107404865090226,True
8085,115,Substation,' ',37.90541336,-122.2080877,SOBRANTE,pge,37.90535027631521,-122.20813319872327,0.00807089763332279,True
8086,66,Substation,' ',38.60127897,-121.4239517,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,10.624506365990722,False
8087,115,Substation,' ',38.60128858,-121.4239139,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,10.627897467098851,False
8088,66,Substation,' ',32.79567294,-115.5493929,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,68.98619355396646,False
8089,115,Substation,' ',32.7956247,-115.5494571,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,68.9791679800914,False
8094,230,Substation,' ',33.90849087,-118.4230673,Sepulveda,sce,33.918899996678014,-118.3965350030493,2.708157902679309,False
8095,66,Substation,' ',33.90848003,-118.4231042,Sepulveda,sce,33.918899996678014,-118.3965350030493,2.7117516366230587,False
8098,66,Substation,' ',34.28345226,-117.2162423,Arrowhead,sce,34.28267982597404,-117.21513008335693,0.13348897107342342,True
8099,115,Substation,' ',34.28345857,-117.2162844,Arrowhead,sce,34.28267982597404,-117.21513008335693,0.13691530853598827,True
8100,230,Substation,' ',38.05344487,-122.2345158,NORTH TOWER,pge,38.066339734584254,-122.19598269824904,3.6656801988880483,False
8101,66,Substation,' ',38.05339499,-122.2345441,NORTH TOWER,pge,38.066339734584254,-122.19598269824904,3.6701333707925308,False
8102,230,Substation,' ',34.03775241,-118.2299066,Wabash,sce,34.04484523957108,-118.18648075138452,4.07824286480766,False
8103,66,Substation,' ',34.03769967,-118.2298788,Wabash,sce,34.04484523957108,-118.18648075138452,4.076869852312839,False
8104,66,Substation,' ',41.18487088,-122.2859514,ANTLER,pge,40.894973011426686,-122.38051411817683,33.19645749488434,False
8105,115,Substation,' ',41.18484456,-122.285989,ANTLER,pge,40.894973011426686,-122.38051411817683,33.19286267313127,False
8106,230,Substation,' ',34.04133601,-117.319218,Colton,sce,34.05928099568391,-117.31516299984052,2.030062683146028,False
8107,66,Substation,' ',34.04133443,-117.3192143,Colton,sce,34.05928099568391,-117.31516299984052,2.0301726728133858,False
8108,115,Substation,' ',34.04131771,-117.3192148,Colton,sce,34.05928099568391,-117.31516299984052,2.0320086585150885,False
8111,230,Substation,' ',38.03680624,-121.8967809,WHITNEY,pge,38.02255800796905,-121.88567049158526,1.8593248340157043,True
8112,115,Substation,' ',38.03680732,-121.896811,WHITNEY,pge,38.02255800796905,-121.88567049158526,1.8608082647184179,True
8113,230,Substation,' ',33.77130371,-118.1002907,Stadium,sce,33.771905998735384,-118.1000940007785,0.06939549267469909,True
8114,66,Substation,' ',33.77135575,-118.1002338,Stadium,sce,33.771905998735384,-118.1000940007785,0.06253449964140144,True
8115,230,Substation,' ',33.84771626,-118.0968754,Del Amo,sce,33.84822500287367,-118.09716799786231,0.06269186907904359,True
8116,66,Substation,' ',33.84773136,-118.0969143,Del Amo,sce,33.84822500287367,-118.09716799786231,0.05968154849283395,True
8117,66,Substation,' ',33.96181488,-118.3761915,Inglewood,sce,33.96658424764422,-118.3570986216146,1.8389441590941817,True
8118,115,Substation,' ',33.96177035,-118.3762102,Inglewood,sce,33.96658424764422,-118.3570986216146,1.8420287555514867,True
8121,66,Substation,' ',34.87858246,-120.3307075,SISQUOC,pge,34.87888609675112,-120.3307559903573,0.03405138440491733,True
8122,115,Substation,' ',34.87857878,-120.3306964,SISQUOC,pge,34.87888609675112,-120.3307559903573,0.03460171126082728,True
8123,230,Substation,' ',34.03729609,-118.1105004,Mesa,sce,34.034754167307085,-118.1154212524564,0.5343162681720329,True
8124,500,Substation,' ',34.03727333,-118.1105018,Mesa,sce,34.034754167307085,-118.1154212524564,0.5328721305905396,True
8125,66,Substation,' ',34.03725496,-118.1104625,Mesa,sce,34.034754167307085,-118.1154212524564,0.5348914007130903,True
8130,230,Substation,' ',38.57187037,-121.4830384,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,5.753529409105843,False
8131,66,Substation,' ',38.57190517,-121.4829759,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,5.757320640163167,False
8132,115,Substation,' ',38.57190888,-121.4830087,WEST SACRAMENTO,pge,38.58949498136971,-121.54527027674682,5.754498837805653,False
8135,66,Substation,' ',34.06211064,-117.2440974,Timoteo,sce,34.062377610723054,-117.24403188200333,0.030293090995434493,True
8136,115,Substation,' ',34.06215802,-117.244171,Timoteo,sce,34.062377610723054,-117.24403188200333,0.02757600947258435,True
8141,66,Substation,' ',32.79377875,-115.7784542,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,48.25768860354614,False
8142,115,Substation,' ',32.79380112,-115.7784054,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,48.26279623456088,False
8143,230,Substation,' ',33.99598484,-118.3591931,Windsor Hills,sce,33.99634800774487,-118.3595474791942,0.05194282925741808,True
8144,115,Substation,' ',33.99596715,-118.3591906,Windsor Hills,sce,33.99634800774487,-118.3595474791942,0.05362747966339436,True
8147,66,Substation,' ',38.02083705,-121.9059675,KIRKER,pge,38.02096833726849,-121.90608941215515,0.018087611890711147,True
8148,115,Substation,' ',38.02081145,-121.905937,KIRKER,pge,38.02096833726849,-121.90608941215515,0.021967679128157305,True
8153,66,Substation,' ',40.71180671,-122.8079309,FRENCH GULCH,pge,40.6868686177047,-122.6404649477137,14.387391917432062,False
8154,115,Substation,' ',40.7117163,-122.8079954,FRENCH GULCH,pge,40.6868686177047,-122.6404649477137,14.39080334389074,False
8157,230,Substation,' ',35.36110593,-118.9217104,MAGUNDEN,pge,35.36190117650727,-118.92383965394583,0.21236918950083894,True
8158,66,Substation,' ',35.36115758,-118.9217673,MAGUNDEN,pge,35.36190117650727,-118.92383965394583,0.20530954540199042,True
8159,115,Substation,' ',35.36114738,-118.9216825,MAGUNDEN,pge,35.36190117650727,-118.92383965394583,0.2128148838677539,True
8160,66,Substation,' ',37.94749523,-121.2886975,STOCKTON A,pge,37.94731136404815,-121.28897066909988,0.03149194393847847,True
8161,115,Substation,' ',37.94746451,-121.2887683,STOCKTON A,pge,37.94731136404815,-121.28897066909988,0.02459407898784734,True
8168,230,Substation,' ',40.85914692,-121.7528026,BURNEY,pge,40.888215757543065,-121.6708403712964,7.611803290784631,False
8169,66,Substation,' ',40.85919517,-121.7527774,BURNEY,pge,40.888215757543065,-121.6708403712964,7.607605462825906,False
8172,230,Substation,' ',38.37271291,-121.3530735,NEW HOPE,pge,38.226101912543534,-121.47310289510555,19.37724175062263,False
8173,66,Substation,' ',38.37267761,-121.3530003,NEW HOPE,pge,38.226101912543534,-121.47310289510555,19.377395087935703,False
8176,66,Substation,' ',40.78254664,-124.1124043,HARRIS,pge,40.781372534153576,-124.1319638474449,1.6520196846214081,True
8177,115,Substation,' ',40.78259192,-124.1124003,HARRIS,pge,40.781372534153576,-124.1319638474449,1.652760294755394,True
8181,66,Substation,' ',37.3770073,-121.9514124,TRIMBLE,pge,37.38283159012757,-121.92643970315228,2.29962909773379,False
8182,115,Substation,' ',37.37699069,-121.9514523,TRIMBLE,pge,37.38283159012757,-121.92643970315228,2.3035324197532443,False
8183,230,Substation,' ',34.30230885,-119.1849098,Saticoy,sce,34.30084292118649,-119.16720835318044,1.6341379861601504,True
8184,66,Substation,' ',34.30223437,-119.1849092,Saticoy,sce,34.30084292118649,-119.16720835318044,1.633278523409962,True
8185,230,Substation,' ',33.6160965,-114.6846051,Blythe (Walc),sce,33.61169299611282,-114.6805210000251,0.6186966930201424,True
8186,115,Substation,' ',33.61610174,-114.6846245,Blythe (Walc),sce,33.61169299611282,-114.6805210000251,0.6202568706958619,True
8195,66,Substation,' ',36.76312693,-121.7347624,DOLAN ROAD,pge,36.80013119439448,-121.76897719428231,5.120116999451282,False
8196,115,Substation,' ',36.76314858,-121.7347287,DOLAN ROAD,pge,36.80013119439448,-121.76897719428231,5.1199696895416595,False
8199,230,Substation,' ',32.78399006,-117.1374709,MISSION,sdge,32.783344132103586,-117.12435622720524,1.2281129180844508,True
8200,66,Substation,' ',32.78405663,-117.137467,MISSION,sdge,32.783344132103586,-117.12435622720524,1.228203762508804,True
8201,115,Substation,' ',32.78398502,-117.1373994,MISSION,sdge,32.783344132103586,-117.12435622720524,1.2214075299923055,True
8204,230,Substation,' ',41.5007235,-120.5330095,MC ARTHUR,pge,41.0514109866347,-121.40819070502693,88.57177051580514,False
8205,66,Substation,' ',41.5007026,-120.5330177,MC ARTHUR,pge,41.0514109866347,-121.40819070502693,88.56990352916087,False
8206,115,Substation,' ',41.50070523,-120.5329751,MC ARTHUR,pge,41.0514109866347,-121.40819070502693,88.57300680130464,False
8207,230,Substation,' ',33.76291827,-118.0962613,Stadium,sce,33.771905998735384,-118.1000940007785,1.060327866252073,True
8208,66,Substation,' ',33.7629479,-118.0962038,Stadium,sce,33.771905998735384,-118.1000940007785,1.0590160194149543,True
8209,230,Substation,' ',34.12018656,-117.6395048,Padua,sce,34.120644996657795,-117.63984999855008,0.06006916600958141,True
8210,66,Substation,' ',34.12015321,-117.6394756,Padua,sce,34.120644996657795,-117.63984999855008,0.06463888561084302,True
8215,230,Substation,' ',38.86348125,-120.4428066,EL DORADO PH,pge,38.79358310217803,-120.61933508570162,17.15343754644668,False
8216,66,Substation,' ',38.86343042,-120.4428983,EL DORADO PH,pge,38.79358310217803,-120.61933508570162,17.143800315190035,False
8223,230,Substation,' ',33.81087081,-115.45362,Eagle Mountain,sce,33.81142800223903,-115.45355200188276,0.062274640709893095,True
8224,66,Substation,' ',33.81082713,-115.4536123,Eagle Mountain,sce,33.81142800223903,-115.45355200188276,0.0670457909379241,True
8225,230,Substation,' ',34.08817118,-118.3474096,Fairfax,sce,34.08962425490188,-118.36102317404686,1.2640185941640476,True
8226,66,Substation,' ',34.08818462,-118.3473318,Fairfax,sce,34.08962425490188,-118.36102317404686,1.2709354141221592,True
8227,115,Substation,' ',34.08816094,-118.3473925,Fairfax,sce,34.08962425490188,-118.36102317404686,1.2657263470572142,True
8228,66,Substation,' ',32.75932322,-115.5340727,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,69.63366719228166,False
8229,115,Substation,' ',32.75931175,-115.5340182,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,69.63849851127674,False
8230,66,Substation,' ',36.40198898,-120.1387582,SCHINDLER,pge,36.401932506462806,-120.13844397559691,0.0288149760440641,True
8231,115,Substation,' ',36.4019601,-120.1387436,SCHINDLER,pge,36.401932506462806,-120.13844397559691,0.026990709103383213,True
8234,230,Substation,' ',33.67284506,-116.1154293,Indian Wells,sce,33.72944374862638,-116.34321099441657,21.991356882691516,False
8235,115,Substation,' ',33.67278428,-116.115383,Indian Wells,sce,33.72944374862638,-116.34321099441657,21.99740274821268,False
8238,66,Substation,' ',35.13596914,-119.4819906,TAFT,pge,35.13623071502375,-119.48227773692136,0.03908631812282347,True
8239,115,Substation,' ',35.1359516,-119.4820609,TAFT,pge,35.13623071502375,-119.48227773692136,0.036770042397778105,True
8240,66,Substation,' ',35.22291284,-116.7331298,Harvard,sce,34.95693116147875,-116.65323533398993,30.45603597870375,False
8241,115,Substation,' ',35.2229005,-116.7332055,Harvard,sce,34.95693116147875,-116.65323533398993,30.45634834801751,False
8244,230,Substation,' ',35.08879566,-118.9759424,WHEELER RIDGE,pge,35.08904963931724,-118.9765211969902,0.059757214759228724,True
8245,66,Substation,' ',35.08870717,-118.976007,WHEELER RIDGE,pge,35.08904963931724,-118.9765211969902,0.060324010866834414,True
8252,230,Substation,' ',37.23376178,-121.9010635,HICKS,pge,37.233642133115225,-121.9012169860993,0.019016811042910968,True
8253,66,Substation,' ',37.23373796,-121.9011125,HICKS,pge,37.233642133115225,-121.9012169860993,0.014110467767098627,True
8254,115,Substation,' ',37.23373669,-121.9010775,HICKS,pge,37.233642133115225,-121.9012169860993,0.01621856124591494,True
8261,230,Substation,' ',34.08851994,-117.534522,Etiwanda,sce,34.0874063550556,-117.52566069325276,0.8253718491509274,True
8262,500,Substation,' ',34.08854029,-117.5345531,Etiwanda,sce,34.0874063550556,-117.52566069325276,0.8285447598151889,True
8263,66,Substation,' ',34.08851642,-117.5345019,Etiwanda,sce,34.0874063550556,-117.52566069325276,0.8234831088086156,True
8264,66,Substation,' ',41.56430483,-120.4138646,MC ARTHUR,pge,41.0514109866347,-121.40819070502693,100.7476642868967,False
8265,115,Substation,' ',41.56435256,-120.4138075,MC ARTHUR,pge,41.0514109866347,-121.40819070502693,100.75457499967096,False
8268,230,Substation,' ',36.14021389,-120.1254164,GATES,pge,36.13875751303389,-120.1233876281544,0.24375282632280942,True
8269,500,Substation,' ',36.14026966,-120.125482,GATES,pge,36.13875751303389,-120.1233876281544,0.2522766184085155,True
8270,66,Substation,' ',36.14023443,-120.1254345,GATES,pge,36.13875751303389,-120.1233876281544,0.24648579340395183,True
8271,115,Substation,' ',36.14021189,-120.1254768,GATES,pge,36.13875751303389,-120.1233876281544,0.24768759639434257,True
8276,66,Substation,' ',41.72855044,-122.6307269,ANTLER,pge,40.894973011426686,-122.38051411817683,95.0161414420709,False
8277,115,Substation,' ',41.72860387,-122.6308085,ANTLER,pge,40.894973011426686,-122.38051411817683,95.0234342680519,False
8282,230,Substation,' ',38.64367357,-121.3290901,ROCKLIN,pge,38.7878362079499,-121.2316984669296,18.120827861924706,False
8283,66,Substation,' ',38.64368733,-121.3290436,ROCKLIN,pge,38.7878362079499,-121.2316984669296,18.11759296000246,False
8284,230,Substation,' ',37.42747865,-121.9329329,RIVER OAKS,pge,37.41128179639234,-121.92707411842656,1.8738551939451265,True
8285,115,Substation,' ',37.42749883,-121.9329641,RIVER OAKS,pge,37.41128179639234,-121.92707411842656,1.8767737423912434,True
8288,230,Substation,' ',34.43923345,-118.5828382,Saugus,sce,34.42305042378108,-118.57679738680848,1.8828281079651377,True
8289,500,Substation,' ',34.43925998,-118.5828189,Saugus,sce,34.42305042378108,-118.57679738680848,1.8851283634812377,True
8290,66,Substation,' ',37.59511548,-120.8469633,COTTLE,pge,37.772814224827606,-120.826244610004,19.84313696450913,False
8291,115,Substation,' ',37.59511516,-120.8469852,COTTLE,pge,37.772814224827606,-120.826244610004,19.84334956176787,False
8292,230,Substation,' ',37.489961,-120.9060456,LIVINGSTON,pge,37.36355711461608,-120.76057836344424,19.040909750027787,False
8293,66,Substation,' ',37.4899619,-120.9060986,LIVINGSTON,pge,37.36355711461608,-120.76057836344424,19.044141106233237,False
8294,115,Substation,' ',37.48998406,-120.9061044,LIVINGSTON,pge,37.36355711461608,-120.76057836344424,19.04630406003497,False
8295,66,Substation,' ',32.6870771,-115.490716,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,72.87923884825642,False
8296,115,Substation,' ',32.68714021,-115.4907895,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,72.87264757187761,False
8299,66,Substation,' ',35.39836562,-118.9399035,COLUMBUS,pge,35.39851810200948,-118.93981268255826,0.0188478166839611,True
8300,115,Substation,' ',35.39839949,-118.9398774,COLUMBUS,pge,35.39851810200948,-118.93981268255826,0.014434708781068763,True
8301,66,Substation,' ',36.4884467,-119.5825258,KINGSBURG,pge,36.4886216034969,-119.5824905378176,0.0197022074804986,True
8302,115,Substation,' ',36.4884244,-119.5825009,KINGSBURG,pge,36.4886216034969,-119.5824905378176,0.021947586863709994,True
8303,66,Substation,' ',32.7147703,-115.5346013,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,68.97652865343102,False
8304,115,Substation,' ',32.71476646,-115.534599,BOULEVARD EAST,sdge,32.658400194287246,-116.26859395520212,68.97670568054879,False
8309,230,Substation,' ',33.3696416,-117.5542123,SAN MATEO,sdge,33.397185866986,-117.5390507183337,3.37080773900788,False
8310,115,Substation,' ',33.36970546,-117.5542174,SAN MATEO,sdge,33.397185866986,-117.5390507183337,3.3645549670742927,False
8311,66,Substation,' ',34.98448153,-117.891046,Edwards,sce,34.97733316152458,-117.89157335300752,0.7963130375837829,True
8312,115,Substation,' ',34.98449275,-117.8911405,Edwards,sce,34.97733316152458,-117.89157335300752,0.7970860577764814,True
