bus_i,kV,Type,Import,Lat,Lon,nearest_cec_name,nearest_cec_owner,nearest_cec_type,nearest_cec_lat,nearest_cec_lon,dist_km,matched
572,230,Substation,' ',36.85280964,-119.9170804,Gregg,pge,SUBSTATION,36.8528046,-119.91706767,0.001263723646013745,True
573,66,Substation,' ',36.92350064,-120.055387,Madera,pge,SUBSTATION,36.92349561,-120.05537424,0.0012646823297155568,True
574,115,Substation,' ',36.86696374,-120.3280422,Newhall - (PG&E),pge,SUBSTATION,36.86695873,-120.32802942,0.00126605232870856,True
575,115,Substation,' ',37.32195436,-119.6343316,Oakhurst,pge,SUBSTATION,37.32194926,-119.63431883,0.0012636104161825859,True
576,115,Substation,' ',37.09782628,-120.1571839,Sharon - PG&E,pge,SUBSTATION,37.09782123,-120.15717109,0.0012673129776248884,True
577,66,Substation,' ',36.92207055,-119.9753746,Norby Lumber Co Inc.,pge_assumed,SUBSTATION ASSUMED,36.92206551,-119.97536183,0.0012659906092981168,True
578,115,Substation,' ',38.07814448,-122.52581,Hamilton Wetlands,pge,SUBSTATION,38.07813952,-122.5257967,0.0012881788034960955,True
579,66,Substation,' ',37.94121202,-122.706149,Bolinas,pge,SUBSTATION,37.94120708,-122.70613571,0.0012884036328130511,True
580,66,Substation,' ',37.9378727,-122.5141976,Greenbrae,pge,SUBSTATION,37.93786775,-122.51418436,0.001284962407764712,True
581,115,Substation,' ',38.02243333,-122.5379407,Las Gallinas,pge,SUBSTATION,38.02242837,-122.53792745,0.001285022571567844,True
582,66,Substation,' ',38.1086144,-122.5682432,Novato,pge,SUBSTATION,38.10860944,-122.56822994,0.0012845787192901517,True
583,66,Substation,' ',38.04217885,-122.7864522,Olema,pge,SUBSTATION,38.04217391,-122.78643889,0.0012885379354674127,True
584,115,Substation,' ',37.86356846,-122.4988508,Sausalito,pge,SUBSTATION,37.86356351,-122.49883759,0.0012836426360841636,True
585,66,Substation,' ',38.11991639,-122.6140151,Stafford,pge,SUBSTATION,38.11991143,-122.6140018,0.0012875776220847806,True
586,66,Substation,' ',38.05486443,-122.7598631,Tocaloma,pge,SUBSTATION,38.05485949,-122.7598498,0.00128756330315952,True
587,66,Substation,' ',38.01206226,-122.6536699,Woodacre,pge,SUBSTATION,38.01205731,-122.65365666,0.0012839025834737693,True
588,66,Substation,' ',37.5864556,-120.1255417,Bear Valley,pge,SUBSTATION,37.58645051,-120.12552889,0.0012626989845790728,True
589,66,Substation,' ',37.66479448,-119.8412278,Indian Flat,pge,SUBSTATION,37.66478936,-119.84121503,0.0012599942947506715,True
590,66,Substation,' ',39.31141158,-123.7865408,Big River,pge,SUBSTATION,39.31140662,-123.7865272,0.0012935217723290065,True
591,66,Substation,' ',39.78611628,-123.248547,Covelo,pge,SUBSTATION,39.78611124,-123.24853337,0.0012924585633019507,True
592,66,Substation,' ',39.12926005,-123.711735,Elk,pge,SUBSTATION,39.1292551,-123.71172138,0.0012973614138278946,True
593,66,Substation,' ',39.4348293,-123.799384,Fort Bragg,pge,SUBSTATION,39.43482433,-123.7993704,0.001292128081750898,True
594,66,Substation,' ',38.78617978,-123.5220977,Gualala,pge,SUBSTATION,38.78617484,-123.52208416,0.0012957739048417118,True
595,66,Substation,' ',38.97279314,-123.0811218,Hopland,pge,SUBSTATION,38.97278815,-123.08110832,0.0012906735622799966,True
596,66,Substation,' ',39.68458651,-123.477223,Laytonville,pge,SUBSTATION,39.6845815,-123.47720937,0.001292564548762807,True
597,66,Substation,' ',39.17375327,-123.2056911,Masonite,pge_assumed,SUBSTATION ASSUMED,39.17374828,-123.20567759,0.001290016595335179,True
598,66,Substation,' ',39.06398274,-123.4379281,Philo,pge,SUBSTATION,39.06397777,-123.43791462,0.0012883621928276433,True
599,66,Substation,' ',38.9122899,-123.679924,Point Arena,pge,SUBSTATION,38.91228497,-123.67991049,0.0012910693527402475,True
600,115,Substation,' ',39.14314957,-123.1918149,Ukiah - (PG&E),pge,SUBSTATION,39.14314457,-123.19180142,0.0012886180516574542,True
601,66,Substation,' ',36.94045747,-120.9221407,Arburua,pge_assumed,SUBSTATION,36.94045249,-120.92212781,0.0012723986861546664,True
602,115,Substation,' ',37.37941115,-120.8095195,Gallo,pge,SUBSTATION,37.37940613,-120.80950654,0.0012739382127638396,True
603,230,Substation,' ',36.99874307,-120.9076579,GE3,pge_assumed,SUBSTATION,36.99873809,-120.90764502,0.0012708099005860026,True
604,66,Substation,' ',36.93681162,-120.8194868,Mercy Springs - (PGE Fresno),pge,SUBSTATION,36.93680663,-120.81947392,0.0012721324905450365,True
605,115,Substation,' ',37.36010094,-120.6146848,Atwater,pge,SUBSTATION,37.3600959,-120.61467187,0.001272797872915562,True
606,66,Substation,' ',37.06633333,-120.8355639,Canal,pge,SUBSTATION,37.06632834,-120.83555106,0.0012671876909845059,True
607,66,Substation,' ',37.18636395,-120.4901943,Sjve El Nido,pge_assumed,SUBSTATION,37.18635892,-120.49018146,0.0012675212551888785,True
608,115,Substation,' ',37.42846952,-120.6385277,Cressey,pge,SUBSTATION,37.42846447,-120.63851484,0.001266809238253255,True
609,115,Substation,' ',37.04729946,-121.1950278,International Turbine Research,pge,SUBSTATION,37.04729449,-121.19501489,0.0012720653102767968,True
610,230,Substation,' ',36.92521123,-120.8297334,Dos Amigos,pge,SUBSTATION,36.92520625,-120.8297205,0.001273405430709767,True
611,66,Substation,' ',36.97476896,-120.635217,Dos Palos,pge,SUBSTATION,36.97476396,-120.63520411,0.001272903861750485,True
612,66,Substation,' ',37.25323614,-121.0130417,Gustine,pge,SUBSTATION,37.25323114,-121.01302875,0.00127389986791518,True
613,115,Substation,' ',37.18497687,-120.2739551,Le Grand,pge,SUBSTATION,37.18497183,-120.27394225,0.0012688257692064985,True
614,66,Substation,' ',37.36342702,-120.760391,Livingston,pge,SUBSTATION,37.36342199,-120.76037808,0.0012714694329359613,True
615,66,Substation,' ',37.52319174,-120.3303445,Merced Falls,pge,SUBSTATION,37.52318667,-120.33033166,0.0012649292600573562,True
616,66,Substation,' ',36.98352226,-120.8194891,Ortiga,pge,SUBSTATION,36.98351727,-120.81947625,0.0012691037309734991,True
617,66,Substation,' ',37.08584186,-121.0132255,Santa Nella,pge,SUBSTATION,37.08583687,-121.01321255,0.0012757032370615633,True
618,66,Substation,' ',37.0546472,-120.6339944,Santa Rita,pge,SUBSTATION,37.05464219,-120.63398158,0.0012667265037915431,True
619,115,Substation,' ',37.29339509,-120.4071739,Wilson,pge,SUBSTATION,37.29339004,-120.40716103,0.0012694366166235611,True
620,66,Substation,' ',41.70474169,-121.2765623,Clear Lake - (PCORP),pacificorp,SUBSTATION,41.70473634,-121.27654875,0.0012724899749483615,True
621,66,Substation,' ',41.20075251,-120.9421348,Adin,nve_assumed,SUBSTATION,41.20074717,-120.94212138,0.0012701114307210955,True
622,66,Substation,' ',41.53151534,-120.1820013,Cedarville,nve_assumed,SUBSTATION,41.53150991,-120.1819879,0.0012683452183078166,True
623,115,Substation,' ',41.73313546,-120.3669055,Davis Creek,nve_assumed,SUBSTATION,41.73313004,-120.36689208,0.0012662120401521282,True
624,66,Substation,' ',41.2076197,-121.1380763,Lookout,pge_assumed,SUBSTATION,41.20761438,-121.13806279,0.0012756346859812524,True
625,66,Substation,' ',41.44490566,-120.8809624,Canby 2,nve_assumed,SUBSTATION,41.4449003,-120.88094897,0.001268181212690219,True
626,66,Substation,' ',41.88812878,-121.378287,Newell,pacificorp,SUBSTATION,41.88812343,-121.37827334,0.001277701051961112,True
627,66,Substation,' ',41.63312677,-121.2264898,Perez - (PCORP),pacificorp,SUBSTATION,41.63312142,-121.22647622,0.0012758019778741784,True
628,115,Substation,' ',37.64909166,-118.916775,Casa Diablo,sce,SUBSTATION,37.64908647,-118.91676236,0.0012535705895477484,True
629,115,Substation,' ',37.9521,-119.1164556,Lee Vining,sce,SUBSTATION,37.9520948,-119.11644284,0.0012593797426977496,True
630,115,Substation,' ',37.56001389,-118.6747361,Sherwin,sce,SUBSTATION,37.5600087,-118.67472352,0.0012500606226501267,True
631,66,Substation,' ',35.95856112,-120.8635778,Texaco,pge,SUBSTATION,35.95855623,-120.86356501,0.0012731298764175284,True
632,66,Substation,' ',36.2283404,-121.1297858,Basic Vegetable,pge_assumed,SUBSTATION,36.2283355,-121.12977297,0.0012732825261817908,True
633,66,Substation,' ',36.65389082,-121.6293384,Buena Vista,pge,SUBSTATION,36.65388592,-121.62932542,0.001279691563760419,True
634,66,Substation,' ',36.46821918,-121.3903611,Camphora,pge,SUBSTATION,36.46821427,-121.39034819,0.0012770245628324858,True
635,66,Substation,' ',36.57244588,-121.5205016,Chualar,pge,TAP,36.57244098,-121.52048864,0.0012791827051756893,True
636,115,Substation,' ',36.64341665,-121.7925252,Fort Ord,pge,SUBSTATION,36.64341176,-121.79251218,0.0012825923801339132,True
637,66,Substation,' ',36.73130338,-121.6133116,Gabilan,pge,SUBSTATION,36.73129846,-121.61329866,0.0012763650356830778,True
638,66,Substation,' ',36.50886507,-121.4468904,Gonzales - (PG&E),pge,SUBSTATION,36.50886016,-121.44687749,0.0012764771390665426,True
639,66,Substation,' ',36.55686072,-121.8979239,Hatton,pge,SUBSTATION,36.55685584,-121.89791093,0.0012792572801752144,True
640,66,Substation,' ',36.66378719,-121.628595,Industrial Acres,pge,SUBSTATION,36.66378228,-121.62858203,0.0012792240771353643,True
641,66,Substation,' ',36.01324171,-121.1679583,Jolon,pge,SUBSTATION,36.01323683,-121.16794549,0.0012735612151105863,True
642,66,Substation,' ',36.74876123,-121.6059886,Lagunitas,pge,SUBSTATION,36.74875631,-121.60597559,0.0012817654769299385,True
643,66,Substation,' ',36.47770203,-121.7272208,Laureles,pge,SUBSTATION,36.47769714,-121.72720786,0.0012783746708449888,True
644,66,Substation,' ',36.36646576,-121.2800808,Los Coches - (PG&E),pge,SUBSTATION,36.36646086,-121.28006792,0.0012754891675114148,True
645,115,Substation,' ',36.61454769,-121.8335449,Manzanita,pge,SUBSTATION,36.6145428,-121.83353189,0.0012821782187697798,True
646,66,Substation,' ',36.59982743,-121.8904837,Monterey,pge,SUBSTATION,36.59982254,-121.89047072,0.0012799540213714565,True
647,66,Substation,' ',36.58953306,-121.8638317,Monterey Naval Lab,pge,SUBSTATION,36.58952818,-121.86381866,0.0012844754389966233,True
648,66,Substation,' ',36.59960041,-121.8768842,Navy School,pge,SUBSTATION,36.59959553,-121.8768712,0.001281102236815319,True
649,66,Substation,' ',36.65238324,-121.6340191,Fresh Express,pge_assumed,SUBSTATION ASSUMED,36.65237833,-121.63400615,0.0012777657381371316,True
650,66,Substation,' ',35.95647497,-120.8511528,Oil Fields,pge,SUBSTATION,35.95647007,-120.85113998,0.0012760738699616081,True
651,66,Substation,' ',36.38008664,-121.8993005,Otter,pge,SUBSTATION,36.38008178,-121.89928749,0.0012839602343494674,True
652,115,Substation,' ',36.7853813,-121.6711331,Prunedale,pge,SUBSTATION,36.78537639,-121.67112012,0.0012783743831705722,True
653,66,Substation,' ',35.9519472,-120.8684416,Salinas River,pge_assumed,SUBSTATION,35.95194231,-120.86842886,0.0012691488873906845,True
654,66,Substation,' ',36.07369445,-120.9368055,San Ardo,pge,SUBSTATION,36.07368955,-120.93679272,0.001271274417203635,True
655,66,Substation,' ',36.6137528,-121.5671333,Spence,pge,SUBSTATION,36.61374789,-121.56712033,0.0012799038112251016,True
656,66,Substation,' ',36.57837138,-121.9084179,Viejo - (PG&E),pge,SUBSTATION,36.57836651,-121.90840485,0.0012849684590756523,True
657,66,Substation,' ',38.26316201,-122.269232,Basalt,pge,SUBSTATION,38.26315702,-122.26921876,0.0012822224182475433,True
658,66,Substation,' ',38.59208804,-122.5786104,Calistoga,pge,SUBSTATION,38.59208304,-122.57859711,0.001281886262813581,True
659,115,Substation,' ',38.16621802,-122.253621,Highway,pge,SUBSTATION,38.16621303,-122.25360777,0.001282823501943316,True
660,115,Substation,' ',38.34521981,-122.2994534,Pueblo,pge,SUBSTATION,38.34521481,-122.29944017,0.0012807406594370157,True
661,66,Substation,' ',39.35227675,-120.0862313,Glenshire,pge_assumed,SUBSTATION,39.3522715,-120.08621826,0.0012640871826248442,True
662,115,Substation,' ',39.23105002,-121.0350261,Brunswick,pge,SUBSTATION,39.23104485,-121.0350129,0.0012740158871817823,True
663,66,Substation,' ',39.33184021,-121.1013503,Columbia Hill,pge,SUBSTATION,39.33183504,-121.10133712,0.0012710228588235838,True
664,66,Substation,' ',39.20900553,-121.3032691,Smartsville,pge,SUBSTATION,39.20900038,-121.30325586,0.0012764119608048238,True
665,66,Substation,' ',33.92250286,-117.8472599,Ammonia,sce,SUBSTATION,33.922498,-117.84724778,0.0012420265714721001,True
666,66,Substation,' ',33.75252377,-118.0371725,Apollo,sce,SUBSTATION,33.75251894,-118.03716036,0.0012442537059361466,True
667,66,Substation,' ',33.8803142,-117.8320335,Atwood,sce,SUBSTATION,33.88030934,-117.83202139,0.0012416937529454032,True
668,66,Substation,' ',33.80891103,-117.9817954,Barre,sce,SUBSTATION,33.80890618,-117.98178331,0.00124038777010655,True
669,66,Substation,' ',33.65698201,-117.907066,Bayside,sce,SUBSTATION,33.65697718,-117.90705392,0.0012403725022285083,True
670,66,Substation,' ',33.73062983,-118.0332781,Bolsa,sce,SUBSTATION,33.730625,-118.03326594,0.001246180850284697,True
671,66,Substation,' ',33.597665,-117.74901,Borrego - (SCE),sce,SUBSTATION,33.59766017,-117.74899793,0.0012402318128995676,True
672,66,Substation,' ',33.92015153,-117.8480316,Brea,sce,SUBSTATION,33.92014667,-117.84801951,0.00123956254980564,True
673,66,Substation,' ',33.73723539,-117.957129,Brookhurst,sce,SUBSTATION,33.73723055,-117.95711688,0.0012432471186789196,True
674,66,Substation,' ',33.73454449,-117.8022639,Bryan,sce,SUBSTATION,33.73453964,-117.80225178,0.0012437605438544296,True
675,66,Substation,' ',33.8196748,-117.8714279,Burris Pit,sce,SUBSTATION,33.81966995,-117.87141581,0.0012402612044951067,True
676,66,Substation,' ',33.6718729,-117.8475913,Cabrillo - (SCE),sce,SUBSTATION,33.67186806,-117.84757924,0.0012390126757922642,True
677,66,Substation,' ',33.71318376,-117.883619,Camden - (SCE),sce,SUBSTATION,33.71317892,-117.88360693,0.0012393626993127656,True
678,66,Substation,' ',33.87145556,-117.7469806,Canyon - (SCE),sce,SUBSTATION,33.8714507,-117.74696846,0.0012442925181530419,True
679,66,Substation,' ',33.91020869,-117.8795575,Carolina,sce,SUBSTATION,33.91020383,-117.87954539,0.001241341006493237,True
680,66,Substation,' ',33.7332416,-117.849825,Chestnut,sce,SUBSTATION,33.73323676,-117.84981292,0.0012399607544535435,True
681,66,Substation,' ',33.66060237,-117.8606297,Chip,sce,SUBSTATION,33.66059753,-117.86061766,0.0012374773216475505,True
682,66,Substation,' ',33.61304202,-117.821927,Coygen - SCE South,sce,SUBSTATION,33.61303719,-117.8219149,0.0012425567065155695,True
683,66,Substation,' ',33.60815162,-117.8651633,Crown,sce,SUBSTATION,33.6081468,-117.86515121,0.0012412984664326352,True
684,66,Substation,' ',33.8096399,-118.072602,Cypress,sce,SUBSTATION,33.80963506,-118.07258988,0.0012423937416834994,True
685,66,Substation,' ',33.85108801,-118.02792,Ely,sce,SUBSTATION,33.85108317,-118.02790788,0.0012419045582482983,True
686,66,Substation,' ',33.68750555,-117.8285556,Estrella - (SCE),sce,SUBSTATION,33.68750071,-117.82854349,0.0012429983223767377,True
687,66,Substation,' ',33.693574,-117.867617,Fairview - (SCE),sce,SUBSTATION,33.69356916,-117.86760489,0.0012429270097954075,True
688,66,Substation,' ',33.86814402,-117.921312,Fullerton,sce,SUBSTATION,33.86813916,-117.92129987,0.0012435000878827848,True
689,66,Substation,' ',33.87756274,-117.9717703,Gilbert,sce,SUBSTATION,33.87755788,-117.97175819,0.0012417262090780765,True
690,66,Substation,' ',33.68734602,-117.912816,Gisler,sce,SUBSTATION,33.68734119,-117.91280388,0.0012433535549072673,True
691,66,Substation,' ',33.65452399,-117.95263,Hamilton,sce,SUBSTATION,33.65451916,-117.95261789,0.0012429048327852361,True
692,66,Substation,' ',33.68303892,-117.7421917,Irvine,sce,SUBSTATION,33.68303408,-117.7421796,0.001242216813698222,True
693,66,Substation,' ',33.67561118,-117.8637801,Johnair,sce,SUBSTATION,33.67560634,-117.86376802,0.0012406362249135592,True
694,66,Substation,' ',33.925175,-117.933787,La Habra,sce,SUBSTATION,33.92517014,-117.93377489,0.0012411643136276665,True
695,66,Substation,' ',33.84628388,-117.9798243,La Palma,sce,SUBSTATION,33.84627904,-117.97981216,0.0012436261410447198,True
696,66,Substation,' ',33.76679901,-117.85212,La Veta,sce,SUBSTATION,33.76679416,-117.85210792,0.0012400501905971918,True
697,66,Substation,' ',33.63536199,-117.935652,Lafayette - (SCE),sce,SUBSTATION,33.63535716,-117.93563989,0.0012431298508359659,True
698,66,Substation,' ',33.92281875,-117.8472364,Lambert - (SCE),sce,SUBSTATION,33.92281389,-117.84722428,0.0012420228352225285,True
699,66,Substation,' ',33.77821908,-117.8991005,Lampson,sce,SUBSTATION,33.77821423,-117.89908842,0.0012399161733568562,True
700,66,Substation,' ',33.6502112,-117.6885669,Limestone - (SCE),sce,SUBSTATION,33.65020636,-117.68855481,0.0012417677447078262,True
701,66,Substation,' ',33.6387063,-117.8660485,Macarthur,sce,SUBSTATION,33.63870147,-117.86603637,0.001244760623480024,True
702,66,Substation,' ',33.81770272,-118.0271859,Marion,sce,SUBSTATION,33.81769788,-118.02717373,0.0012464633819315942,True
703,66,Substation,' ',33.78825004,-117.802686,Modena,sce,SUBSTATION,33.78824519,-117.80267394,0.0012381344288350633,True
704,66,Substation,' ',33.55188499,-117.778884,Morro,sce,SUBSTATION,33.55188017,-117.77887194,0.0012394498608669447,True
705,66,Substation,' ',33.60912633,-117.6975574,Moulton,sce,SUBSTATION,33.60912149,-117.69754534,0.0012397455350993992,True
706,66,Substation,' ',33.92508498,-117.9551271,Coyote Creek,sce_assumed,SUBSTATION,33.92508013,-117.95511493,0.0012456695688338577,True
707,66,Substation,' ',33.91052601,-117.820078,Yorba Linda - (Other),sce_assumed,SUBSTATION,33.91052115,-117.82006591,0.0012396759596874137,True
708,66,Substation,' ',33.5638,-117.714833,Niguel,sce,SUBSTATION,33.56379517,-117.71482095,0.0012389571106477012,True
709,66,Substation,' ',33.75711477,-118.0890789,Norseal,sce,SUBSTATION,33.75710994,-118.0890668,0.0012408648818681691,True
710,66,Substation,' ',33.92081737,-117.9198431,Norweld,sce,SUBSTATION,33.92081251,-117.91983095,0.0012445394454646248,True
711,66,Substation,' ',33.71637428,-117.987525,Oceanview,sce,SUBSTATION,33.71636945,-117.98751292,0.001239676408951251,True
712,66,Substation,' ',33.79049001,-117.861454,Orange,sce,SUBSTATION,33.79048516,-117.86144188,0.0012431015824606268,True
713,66,Substation,' ',33.68963109,-117.9450355,Kiwi,sce,SUBSTATION,33.68962626,-117.94502342,0.0012399899692568694,True
714,66,Substation,' ',33.64399723,-117.9555611,Orcogen,sce,SUBSTATION,33.6439924,-117.95554901,0.0012413590604836244,True
715,66,Substation,' ',33.86093727,-117.8927361,Paper,sce,SUBSTATION,33.86093241,-117.89272401,0.0012402598139253545,True
716,66,Substation,' ',33.91547973,-117.9637095,Parkwood,sce,SUBSTATION,33.91547488,-117.96369739,0.0012407950833119425,True
717,66,Substation,' ',33.87159716,-117.8786331,Placentia,sce,SUBSTATION,33.87159231,-117.87862102,0.001238818988895054,True
718,66,Substation,' ',33.67358241,-118.0212329,Recovery ,sce,SUBSTATION,33.67357758,-118.02122081,0.0012410122062502078,True
719,66,Substation,' ',33.77220888,-118.0120858,Shawnee,sce,SUBSTATION,33.77220404,-118.01207369,0.0012420020041810798,True
720,66,Substation,' ',33.69228199,-118.017185,Slater,sce,SUBSTATION,33.69227716,-118.0171729,0.0012416269251741194,True
721,66,Substation,' ',33.67374598,-118.0215237,Soco,sce,SUBSTATION ASSUMED,33.67374115,-118.02151156,0.0012451830416998289,True
